instance;β;Layout;transform;energy;best_dwave;probabilities;discarded_probability;statistic;max_states;bond_dim;de;max_sweeps;cl_states;iters_svd;iters_var;dtemp_mult;var_tol;time;cRAM;schmidts
004_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-495.0;-495.0;-21.045844125273774;-6.933299923963982;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;50.891065147;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0010253547795371562, 6.337268863022179e-5, 0.000586031691164986, 8.47678822933775e-5], 3 => Any[1.0, 1.0, 0.002335186353516719, 0.001116451258881719, 0.02107068178351718, 0.001913684593424535])
004_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-495.0;-495.0;-21.28699940260785;-7.707643282038585;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;55.148882957;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 8.209742848705695e-5, 0.0004015234835308366, 9.164552704705919e-5, 0.0006809098920460969], 3 => Any[1.0, 1.0, 0.0014531098612358124, 0.017206198925799138, 0.001153467182692752, 0.0029225294381287742])
004_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-495.0;-495.0;-20.862823183330686;-7.4206637417415156;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;55.463597318;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0024035051275340855, 0.002667040296642764, 0.0025581877762508717, 0.01270234736573834], 3 => Any[1.0, 1.0, 0.0032896478384268875, 0.007880202530181454, 0.0016203990064576756, 0.006967086511730395])
004_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-495.0;-495.0;-21.154722713961085;-7.139440364065488;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;51.033442879;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0008262334598860634, 0.007743401300267181, 0.00015733055433220355, 0.0027591549406035683], 3 => Any[1.0, 1.0, 0.0003871460837023438, 0.004368639830678844, 0.0004911812729825473, 0.01273731750914474])
004_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-495.0;-495.0;-21.044002844401945;-7.236191972273289;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;54.109819708;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.010137306453114068, 0.002928609776280267, 0.002413423472578428, 0.0009568761656899318], 3 => Any[1.0, 1.0, 0.005870752077350084, 0.0011309414848517723, 0.00783730445351346, 0.002765782000592684])
004_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-495.0;-495.0;-21.132139942936192;-6.919881670169145;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;53.850354435;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0024212722898910677, 0.0001555900993494538, 0.009918084053771073, 0.000871804622907472], 3 => Any[1.0, 1.0, 0.012764840171991088, 0.0004948724141103793, 0.004398494212659621, 0.0003690731266951856])
004_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-495.0;-495.0;-21.024666717484692;-7.700845383113709;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;61.697174508;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00637201188135279, 0.0009631833738517521, 0.012777101812382782, 0.005508777962490868], 3 => Any[1.0, 1.0, 0.0035171347482982427, 0.0008770141218922754, 0.0015365073260690362, 0.000604693422346373])
004_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-495.0;-495.0;-21.118588018093934;-7.095236827949726;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;50.723786492;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.005667359837820597, 0.013121379059112339, 0.000843406609147922, 0.006610502079958052], 3 => Any[1.0, 1.0, 0.0015400468987357228, 0.002675778170403934, 0.0009909136405589962, 0.003508668357130259])
005_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-471.0;-471.0;-25.40868967086575;-7.132371223936487;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;46.835008692;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0020477707368827176, 0.0029132282987524676, 0.004647251591491087, 0.0265985069878178], 3 => Any[1.0, 1.0, 0.007429117352649924, 0.031632296305190676, 0.011556336496383124, 0.0093749967955196])
005_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-471.0;-471.0;-23.293881128110378;-6.960989623199084;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;45.984480143;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.016885128892380585, 0.006346733344028275, 0.016023259209471532, 0.0040477240554434], 3 => Any[1.0, 1.0, 0.012966793778250187, 0.0011099566542448472, 0.02544604260255784, 0.011951220164081042])
005_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-471.0;-471.0;-24.476195420228684;-6.970200575165782;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;45.735823605;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.025520973263316878, 0.00431306852213422, 0.010765297156816041, 0.002466270088003724], 3 => Any[1.0, 1.0, 0.021350061865065578, 0.0029641297224323963, 0.047767633515667374, 0.033100089791923124])
005_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-471.0;-471.0;-24.230142367834862;-6.379790704763979;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;45.569096429;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.02726771743307399, 0.0046901517457214655, 0.005381029901097961, 0.0016074985582061412], 3 => Any[1.0, 1.0, 0.00938801296001187, 0.012404373368557698, 0.03211056309496848, 0.007410572641190346])
005_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-471.0;-471.0;-24.484225582447255;-7.005146451970613;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;45.935597742;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0022612260963813277, 0.011007769370129962, 0.004618269487070522, 0.0323022552812724], 3 => Any[1.0, 1.0, 0.034425762339202214, 0.04526401519831952, 0.0035794132045858826, 0.02137252003964736])
005_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-471.0;-471.0;-23.84904178516183;-6.419237306791392;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;51.084131579;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.03188227736236067, 0.007604318417007644, 0.025544452799682316, 0.007534737398813177], 3 => Any[1.0, 1.0, 0.017284189501716493, 0.00432718837603983, 0.013605703146225863, 0.003940416465185015])
005_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-471.0;-471.0;-23.682280050938264;-6.4847688901276594;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;43.502949418;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.007164307603028886, 0.039674157810000575, 0.00742965432282771, 0.0413830475812499], 3 => Any[1.0, 1.0, 0.00207624143369256, 0.011343478182460853, 0.004122391310326689, 0.017947019354208043])
005_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-471.0;-471.0;-23.28342358314753;-6.422610419208458;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;43.320817146;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.004708914522379758, 0.014955088607142212, 0.007595980381615811, 0.01698500784024497], 3 => Any[1.0, 1.0, 0.01083682157863627, 0.0255464047716391, 0.0008041535028695498, 0.016654723894293427])
006_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-460.0;-460.0;-27.074197447381653;-6.205242482973155;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;53.164768901;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.005525066847910757, 0.0011325354447268715, 0.015303049674604247, 0.0037452847032373436], 3 => Any[1.0, 1.0, 0.008319297958512927, 0.002354971341399344, 0.020558698752890955, 0.004191976942100227])
006_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-460.0;-460.0;-27.67296636697165;-6.723688187118425;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;45.939637798;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0021190710237226984, 0.013053290167928992, 0.0015851292801854666, 0.008074325415975832], 3 => Any[1.0, 1.0, 0.0008508705278216579, 0.007663078746587522, 0.0003638510313401107, 0.0015625730797556565])
006_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-460.0;-460.0;-26.990743664369344;-6.836647256711723;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;48.146694889;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.007099831662697682, 0.0015080813604213025, 0.022400780517240832, 0.002382642264139137], 3 => Any[1.0, 1.0, 0.002002617020612763, 0.00025336026715188156, 0.0063270345000365266, 0.001218951113779493])
006_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-460.0;-460.0;-27.305184317708825;-6.811226433069269;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;49.36525404;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0033005674065307924, 0.015062176206059598, 0.001312938069864393, 0.005548631848030351], 3 => Any[1.0, 1.0, 0.004173750180589531, 0.01960800704261556, 0.0019116078439604435, 0.0052677586010473915])
006_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-460.0;-460.0;-27.29856254059151;-6.963909501612663;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;50.99028364;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0008861435434326457, 0.0025999672008927277, 0.0008040228047521767, 0.002267002006599987], 3 => Any[1.0, 1.0, 0.004261987709368471, 0.0545268033643717, 0.001624693410001777, 0.0172373622738526])
006_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-460.0;-460.0;-27.32123652178567;-6.201005315787396;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;48.684025489;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0025819310688557622, 0.00034218416511180665, 0.0025844160951095157, 0.00097907481162772], 3 => Any[1.0, 1.0, 0.01645772992825494, 0.0026122871365041986, 0.06119262601996756, 0.004080758798275782])
006_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-460.0;-460.0;-27.28278648653856;-6.954719763063286;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;52.334665792;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0007779134439682498, 0.013466857620525727, 0.0025887378424632734, 0.010166579687170593], 3 => Any[1.0, 1.0, 0.0015629778171887634, 0.0031612809940972588, 0.0043714655886166135, 0.004515462988915373])
006_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-460.0;-460.0;-27.172383311819903;-6.741884720035241;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;51.554683696;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.008906417258367735, 0.0018529403299540402, 0.008267261670539957, 0.0007349762598616252], 3 => Any[1.0, 1.0, 0.0033630682578776076, 0.0030861228881184843, 0.004648038625450783, 0.002263090911877734])
007_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-486.0;-486.0;-20.473860735377954;-6.925306443378724;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;48.867339592;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0004447536487115873, 0.009214145366498625, 0.0013280594147746987, 0.006396843901170109], 3 => Any[1.0, 1.0, 0.007568257110899243, 0.0463137786068622, 0.01569888263600497, 0.022077170938331298])
