instance;β;Layout;transform;energy;best_dwave;probabilities;discarded_probability;statistic;max_states;bond_dim;de;max_sweeps;cl_states;iters_svd;iters_var;dtemp_mult;var_tol;time;cRAM;schmidts;error
043_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-444.0;-458.0;-15.793724998160545;-6.936609291981921;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.786435974;0.0015;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 3.840561452515746e-7, 4.547165393901657e-5, 1.2324714840456837e-5, 0.0004158419068695931], 3 => Any[1.0, 1.0, 3.91271029312297e-5, 0.00331615529032746, 0.0007979329060392857, 0.003506064371527679]);
043_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-444.0;-458.0;-15.74709213522486;-7.677322882604316;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.790788827;0.0015;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00035704742309461044, 0.0009619175768204089, 0.00023992340316724786, 0.0009041268298343646], 3 => Any[1.0, 1.0, 1.3294420958156617e-5, 0.00019416814320865721, 4.253423846882515e-6, 0.000333322075920255]);
043_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-444.0;-458.0;-15.747651999152065;-6.562299023942896;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.963706026;0.0015;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.000809800607071226, 0.00022451170006173964, 0.0015511418218853137, 0.0002171722525310245], 3 => Any[1.0, 1.0, 0.0003308626256818576, 4.191693081411907e-6, 0.00019226925539110037, 1.2584932697687618e-5]);
043_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-444.0;-458.0;-15.647030621547634;-6.986427457152269;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;8.134963243;0.0015;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0001999464079388779, 6.651317130150536e-5, 0.0027422533414688858, 0.005550758115825588], 3 => Any[1.0, 1.0, 7.824779226309058e-5, 2.7527739892967336e-6, 0.00014899150988351934, 5.190586695370721e-5]);
043_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-444.0;-458.0;-15.62900946871425;-6.999577082815027;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;8.334822146;0.0015;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.005545893611271957, 0.0027497231935548366, 6.92788080139972e-5, 0.00028699008946766016], 3 => Any[1.0, 1.0, 5.290652437388023e-5, 0.00013162898679047524, 1.8358690819955808e-6, 7.638181346128245e-5]);
044_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-447.0;-467.0;-17.967107999218843;-6.824999538177265;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.5463984;0.0015;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.016394080414430065, 0.001974221589842118, 0.010914979565381894, 9.597436137606401e-5], 3 => Any[1.0, 1.0, 0.0062068275189723476, 0.00021626699746501863, 0.004590419414867097, 0.0008640193226085506]);
044_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-447.0;-467.0;-19.392187457827543;-7.759937324480794;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.540587144;0.0014;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00018548920607151003, 0.00604790050349262, 0.0009000308428022566, 0.008823786939070785], 3 => Any[1.0, 1.0, 0.00022125209266277943, 0.0014492711594700262, 1.6983818351917657e-5, 3.839464479326603e-5]);
044_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-447.0;-467.0;-17.508325485306266;-7.848910330802624;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.717539752;0.0015;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.002597812654529924, 0.0006469014609663162, 0.0027670983632326505, 0.0005616888163906183], 3 => Any[1.0, 1.0, 0.001067988035732608, 0.00016874855025677765, 0.0015265266235137999, 0.00018372492059791023]);
044_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-447.0;-467.0;-17.6177868935555;-7.646070914314095;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.701856117;0.0015;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0005624543316283959, 0.0027652276654114355, 0.0006939017380903056, 0.002777980015377708], 3 => Any[1.0, 1.0, 0.00017309930011894645, 0.0014607811254533827, 0.00017372482110081065, 0.0014797868369656544]);
044_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-447.0;-467.0;-20.844546722228866;-7.930200838840811;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.562713954;0.0014;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.007818473760595251, 0.0008634092443434305, 0.006762703914243682, 0.00017009905660274116], 3 => Any[1.0, 1.0, 3.858704088189185e-5, 1.8012188097875467e-5, 0.0017221364641268981, 0.00019030843659613116]);
044_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-447.0;-467.0;-17.845577163587933;-7.413740440888807;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.520595713;0.0014;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.003358726105652877, 0.0007730411177508228, 0.0012185719329998077, 0.0001333029957343671], 3 => Any[1.0, 1.0, 0.0007573027944580157, 0.00017511617220422837, 0.0029036553502089116, 0.0009227442949125244]);
044_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-447.0;-467.0;-17.93412854691342;-6.966602344327937;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.343415835;0.0014;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 6.849884578399784e-5, 0.0016116840624834157, 0.0008640481236965304, 0.003457183323438279], 3 => Any[1.0, 1.0, 0.0010942770842624172, 0.002625067802042213, 0.00018647234258053477, 0.0010794783557979018]);
044_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-447.0;-467.0;-17.978178081173375;-7.047611849141725;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.281783909;0.0015;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00010064613337300208, 0.010984631778390173, 0.0015488006899035717, 0.014868397085624279], 3 => Any[1.0, 1.0, 0.0009001207701740266, 0.004485242749189006, 0.0002234187320801716, 0.006200082995874453]);
045_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-438.0;-446.0;-20.774044457915334;-7.1862766575369355;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.303595197;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 3.2423647752889944e-6, 0.0013033761693007687, 7.074573852562407e-5, 0.0037039110962148753], 3 => Any[1.0, 1.0, 2.2250445158264277e-6, 0.0002076609957092639, 5.455438546340925e-5, 0.000511752951332276]);
045_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-438.0;-446.0;-20.74854538300237;-8.104275998804722;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.464748789;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0002554340518740528, 0.0013116293759461253, 1.5950444216320644e-5, 1.29856271856596e-5], 3 => Any[1.0, 1.0, 0.00021963167838316596, 0.0009178083999858328, 3.700398564164945e-5, 0.00015698795805287573]);
045_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-438.0;-446.0;-20.770879543552056;-6.6729411266262435;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.183845551;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00012054129954434764, 0.002071487586137795, 5.487289891668109e-6, 0.0003418425413495819], 3 => Any[1.0, 1.0, 0.00010685876931924668, 0.0007297766138069219, 4.249578021713802e-5, 0.001084721761823793]);
045_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-438.0;-446.0;-20.7100772768196;-6.942201783122133;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.46257888;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.2198396772744665e-5, 1.2686446306359788e-5, 0.0010768420980352856, 0.0002658238284647205], 3 => Any[1.0, 1.0, 0.0001313878137306123, 5.661522965454905e-5, 0.0014800974737327435, 0.00015256891554505617]);
045_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-438.0;-446.0;-20.76882899613372;-6.669558131733688;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.076244434;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0003650150268241037, 0.0013934199431089626, 1.9457302853232764e-5, 0.0008939252390709068], 3 => Any[1.0, 1.0, 9.326422434851975e-5, 0.001218522727638399, 6.179832632036265e-5, 0.0005185047531938644]);
045_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-438.0;-446.0;-20.774211084475546;-7.621967347218183;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.247024299;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00034164723826837453, 5.492062510033702e-6, 0.002071463619055194, 0.00012034207402414595], 3 => Any[1.0, 1.0, 0.0010833544380285387, 4.1978097098107045e-5, 0.0007290848347505005, 0.00010712446593273429]);
045_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-438.0;-446.0;-20.761219063659176;-6.944884144606128;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.440059017;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0008925742037245026, 3.4435264047270436e-5, 0.001266162003799848, 0.0003420267865755952], 3 => Any[1.0, 1.0, 0.0005183179324978683, 8.228631867374943e-5, 0.0012989964321889094, 0.00011898964189316633]);
045_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-438.0;-446.0;-20.770302283739127;-7.364978576628957;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.344032035;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0037330301421016096, 5.8639910707781586e-5, 0.001305471157716, 3.2461664120579295e-6], 3 => Any[1.0, 1.0, 0.0005116613564693908, 5.225171881012009e-5, 0.00014937127369540307, 3.485853983706643e-6]);
046_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-459.0;-467.0;-17.663179043601687;-6.692618440665501;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.297687214;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00038929320998364736, 0.0006753133962646168, 0.00029274185400575154, 0.008232779489298478], 3 => Any[1.0, 1.0, 0.000491238351744177, 0.0019455678613274532, 0.0005239970306471699, 0.0006259543134719468]);
046_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-459.0;-467.0;-17.779705453281885;-7.128660636773834;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;6.931892541;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.000274715860035339, 0.00024899519521519363, 7.750872607955449e-5, 0.0003298051771965995], 3 => Any[1.0, 1.0, 0.0004464098356068363, 0.0005761536623669827, 0.00019756181507252357, 0.003816787938894337]);
046_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-459.0;-467.0;-17.744805893936007;-7.2333077602235925;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.280297075;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00011230196177687675, 0.0001746371885464548, 0.00023092928214688376, 0.0025947337582582354], 3 => Any[1.0, 1.0, 0.00020540558859446354, 0.004831206740775555, 0.00019528059049338562, 0.001388593652805658]);
046_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-459.0;-467.0;-17.788226368969372;-7.77195757762095;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.043347525;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00020097622164193783, 7.50251839834011e-5, 0.00027600246599935875, 0.0002765696592497148], 3 => Any[1.0, 1.0, 0.003775463202200308, 0.00023467780564492637, 0.0005480154004525795, 0.00047331372822721963]);
046_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-459.0;-467.0;-17.799574846179844;-6.98370663488147;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;6.883167805;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 7.415480368884891e-7, 3.0176244079958817e-5, 0.00012838116680582117, 0.0028126391400847676], 3 => Any[1.0, 1.0, 0.00017055335688364836, 0.0012103915868321303, 0.00021255134815527558, 0.0063211942620733895]);
046_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-459.0;-467.0;-17.673881209043817;-6.768671625110766;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.113051417;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.008522421249320603, 0.0002847259003108671, 0.0006469318984640805, 0.0005176822334519869], 3 => Any[1.0, 1.0, 0.0006295719020145356, 0.0005837834441845824, 0.002670545334918209, 0.00036612441293705706]);
046_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-459.0;-467.0;-17.802566377382174;-7.277300707698775;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.043445535;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.002930963488471819, 0.0001260921068086992, 2.9980747964086003e-5, 6.91387517674469e-7], 3 => Any[1.0, 1.0, 0.006343681173354673, 0.00014974222562396517, 0.0013071260956130037, 0.00025203448764060036]);
046_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-455.0;-467.0;-19.80968686117405;-7.180514587365957;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.189146287;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0024928437925601766, 0.0001733429737440016, 0.00017298357977786087, 0.00010101360679415293], 3 => Any[1.0, 1.0, 0.0012118475403696848, 0.00019093910905109966, 0.00520966996837406, 0.00021343062848487045]);
047_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-481.0;-497.0;-17.62497449467556;-7.141824965283012;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.334705615;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 7.744020178384937e-5, 0.0010396718762190416, 0.00016721548811006635, 0.007351709973850569], 3 => Any[1.0, 1.0, 0.00038052202210180834, 0.005579130822695332, 0.002307995275813605, 0.009041248061634907]);
047_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-483.0;-497.0;-15.700752482915012;-6.976883558055873;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.785267882;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00022183429915077142, 6.851896030826258e-5, 0.0016076995149853484, 0.00018398684070282221], 3 => Any[1.0, 1.0, 0.0013012191948806988, 0.0002031043253799544, 0.004316480104889622, 0.0011595850752441762]);
047_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-483.0;-497.0;-15.104844217430164;-7.055627102926957;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.57734636;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.006681920586172159, 0.0034529622554318063, 0.010000406401515087, 0.0019009541043124932], 3 => Any[1.0, 1.0, 0.006424922026774878, 0.0007475499204575941, 0.004456888028164924, 0.00027185985654060884]);
047_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-483.0;-497.0;-15.318593704556742;-7.070235643251111;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.280850431;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.002181721190828261, 0.008712385705979748, 0.0025717827974609357, 0.007791966937001894], 3 => Any[1.0, 1.0, 0.00026434820465943087, 0.004590735808019252, 0.0007066236827322164, 0.007702832353967818]);
047_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-483.0;-497.0;-15.68426090882724;-7.355380576143485;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.979217753;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00044884272281078824, 0.0016582769779272446, 7.78311743783791e-5, 0.00022214378073064146], 3 => Any[1.0, 1.0, 0.0005949070812284376, 0.0056592372862153874, 0.0001469311739770837, 0.0012425946446360217]);
047_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-483.0;-497.0;-14.900337185954484;-6.651573185729294;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.660916196;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.006805349760583898, 0.00021140484206818284, 0.001139747657809554, 7.810781698545317e-5], 3 => Any[1.0, 1.0, 0.009035541337226685, 0.0025696422069339513, 0.006295016713152028, 0.0004034539233063278]);
047_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-481.0;-497.0;-16.821990055474288;-6.969971175977345;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.859262622;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0006150740846308861, 0.00014541147208558327, 6.199750290901507e-5, 5.086708270744381e-5], 3 => Any[1.0, 1.0, 0.0008000146020763597, 0.00018609971636000366, 0.0009590518431122034, 6.06276927595534e-5]);
047_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-483.0;-497.0;-15.368377844025668;-6.872012123571508;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.873901438;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 2.3741338426826593e-5, 6.649483604437691e-5, 8.145971841168913e-5, 0.00042384033903919806], 3 => Any[1.0, 1.0, 9.595033751745986e-5, 0.0010050305310945347, 0.00018565842954344425, 0.0008001180967024763]);
048_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-470.0;-478.0;-16.19494775851829;-7.607962405358057;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.69177141;0.0014;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0024956802264096845, 0.0002127295921487242, 0.019508395822590143, 0.0001448188196646229], 3 => Any[1.0, 1.0, 0.0001200718585164464, 7.20276678393138e-7, 0.015097983538443441, 0.0004202342817342221]);
048_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-470.0;-478.0;-16.30867507601937;-7.925207204598449;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.906228355;0.0014;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 6.215236313573036e-5, 0.0004314306669959842, 0.00016532340496217554, 0.0011243247078621408], 3 => Any[1.0, 1.0, 0.00012296702284257403, 0.004214806272026576, 0.00010374531036222808, 0.0001029799821921992]);
048_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-470.0;-478.0;-16.13794007981821;-7.581741602040647;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.252273168;0.0014;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0001582937969392336, 0.018389743733586133, 0.00022951865808723565, 0.002346679134733609], 3 => Any[1.0, 1.0, 0.00043213441631064295, 0.013260720572658142, 7.198637706113982e-7, 0.00012022478116778326]);
048_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-470.0;-478.0;-16.359480173464522;-6.467740807246285;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.829338782;0.0015;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 5.433226218050522e-6, 0.0008722504237468372, 0.0002006486393766433, 0.002980076818188047], 3 => Any[1.0, 1.0, 0.0007241570745943423, 0.007539537501949423, 1.4173848358104448e-5, 0.0004746884860175605]);
048_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-470.0;-478.0;-16.23513155875314;-6.670375641010333;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.759923365;0.0014;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0015810798031530924, 0.0001653034036066117, 0.00037884729518445254, 5.00300545904865e-5], 3 => Any[1.0, 1.0, 0.00010377182822452434, 0.00010324775968750738, 0.004289953306429193, 0.00013780459326603363]);
048_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-470.0;-478.0;-16.05887405671313;-6.601532973462525;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.668724321;0.0015;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.015290679888048348, 0.009459489360855484, 0.01937466166202942, 0.0006109812182295504], 3 => Any[1.0, 1.0, 5.422944119910817e-6, 1.9651460399457743e-5, 0.008630699638332668, 0.0005118612219148912]);
048_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-470.0;-478.0;-16.313019904377835;-7.0828971193411725;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.916541278;0.0015;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.005374446387466493, 0.0001734771138990382, 0.0008268080476574172, 5.394509237558347e-6], 3 => Any[1.0, 1.0, 0.0004746401199592365, 1.4872976681533315e-5, 0.007587647312662397, 0.0007195204544389849]);
048_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-470.0;-478.0;-16.186276700285248;-7.165260458213574;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.496853862;0.0015;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0007176647068894422, 0.019844521557291474, 0.010600848981146741, 0.01413428384171359], 3 => Any[1.0, 1.0, 0.0005004537708040355, 0.00860246804911637, 2.0052594866966538e-5, 5.495296092898964e-6]);
049_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-462.0;-472.0;-18.41316101069774;-7.497496899475447;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.355892554;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 8.496344958614138e-5, 3.6963653951510664e-5, 0.010024100414255213, 0.0008682353780723761], 3 => Any[1.0, 1.0, 0.000488972005194983, 0.0001819521369061548, 0.00021784735995885018, 1.7251654483776434e-5]);
049_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-462.0;-472.0;-18.417422058149878;-6.900913346017081;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;6.957837613;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00038217375505549645, 0.0040333902882607455, 0.0029810192031914126, 0.01158308262160715], 3 => Any[1.0, 1.0, 0.00015003764759412866, 0.003974553143306561, 0.00015904005908123063, 0.001952462673950535]);
049_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-462.0;-472.0;-18.4094869217517;-7.42424569721566;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.36768641;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0007463547341846402, 0.0005122921609661627, 0.0026712019986219414, 0.0005758043976242785], 3 => Any[1.0, 1.0, 0.00010638526104629151, 3.899648586178481e-5, 0.012890084524756268, 0.0018440687690427834]);
049_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-462.0;-472.0;-18.396897073697364;-7.178601531138592;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;6.982539556;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0005816094458009582, 0.0034368159317479407, 0.0005679514765567096, 0.0011341922133077894], 3 => Any[1.0, 1.0, 0.002657781471843652, 0.013703223090176667, 3.951115259635178e-5, 0.00010628748315382197]);
